Temperature,Humidity,Wind Speed,Precipitation (%),Atmospheric Pressure,Visibility (km),Cc_clear,Cc_cloudy,Cc_overcast,Cc_partly cloudy,Ss_Autumn,Ss_Spring,Ss_Summer,Ss_Winter,Lc_coastal,Lc_inland,Lc_mountain,UV Index,Weather Type
3.0,71,4.5,81.0,982.78,2.0,0,0,1,0,0,0,0,1,0,0,1,1,Snowy
26.0,70,12.5,87.0,1001.91,3.0,0,0,1,0,0,0,0,1,0,1,0,2,Rainy
13.0,68,7.0,10.0,1013.89,5.5,0,0,1,0,0,1,0,0,0,1,0,3,Cloudy
10.0,94,6.5,86.0,1017.07,2.5,0,0,1,0,0,0,0,1,0,0,1,1,Rainy
-8.0,91,6.5,63.0,984.53,4.5,0,0,1,0,0,0,0,1,0,0,1,0,Snowy
32.0,81,18.0,80.0,991.73,1.0,0,0,1,0,0,1,0,0,1,0,0,0,Rainy
18.0,76,10.5,44.0,1015.21,9.0,0,0,0,1,0,0,0,1,0,1,0,2,Cloudy
26.0,69,11.5,48.0,1014.16,8.5,0,0,0,1,1,0,0,0,0,1,0,3,Cloudy
28.0,79,13.0,21.0,1008.35,6.0,0,0,1,0,0,1,0,0,0,0,1,4,Cloudy
10.0,75,11.0,12.0,1003.21,6.5,0,0,0,1,0,0,1,0,0,0,1,1,Cloudy
11.0,78,13.5,36.0,1007.03,8.0,0,0,0,1,0,0,1,0,0,1,0,4,Cloudy
38.0,58,6.5,11.0,1013.0,5.5,1,0,0,0,0,0,0,1,0,1,0,8,Sunny
27.0,62,6.5,68.0,997.3,3.5,0,0,1,0,0,0,0,1,1,0,0,3,Rainy
39.0,62,1.5,13.0,1021.87,8.5,1,0,0,0,0,0,0,1,1,0,0,6,Sunny
-5.0,80,17.0,93.0,987.55,5.0,0,0,1,0,0,0,0,1,0,0,1,1,Snowy
0.0,77,7.5,86.0,982.45,4.5,0,0,0,1,0,0,0,1,0,1,0,0,Snowy
11.0,97,8.0,98.0,1009.68,5.0,0,0,1,0,1,0,0,0,0,0,1,1,Rainy
-8.0,20,13.5,41.0,1025.26,8.5,0,0,0,1,0,0,0,1,1,0,0,3,Cloudy
-3.0,104,10.5,92.0,988.83,2.0,0,0,1,0,0,0,0,1,0,0,1,14,Snowy
28.0,49,0.5,0.0,1024.9,9.0,0,0,0,1,0,0,1,0,1,0,0,11,Sunny
17.0,53,11.0,38.0,1009.76,8.5,0,0,0,1,0,1,0,0,1,0,0,3,Cloudy
13.0,71,9.0,41.0,1019.47,8.0,0,0,0,1,0,0,1,0,0,1,0,1,Cloudy
23.0,67,12.0,67.0,1010.35,4.0,0,0,1,0,0,0,1,0,0,1,0,1,Rainy
-4.0,93,0.5,58.0,999.16,3.5,0,0,1,0,0,0,0,1,0,0,1,0,Snowy
-6.0,68,6.5,78.0,995.84,1.5,0,0,1,0,0,0,0,1,0,1,0,0,Snowy
24.0,72,8.5,70.0,1010.54,3.0,0,0,0,1,0,0,0,1,1,0,0,3,Rainy
21.0,77,10.5,19.0,1002.73,6.0,0,0,1,0,0,1,0,0,1,0,0,2,Cloudy
15.0,76,6.0,45.0,1007.61,5.5,0,0,0,1,1,0,0,0,0,1,0,4,Cloudy
20.0,77,3.5,41.0,1011.54,5.5,0,0,0,1,1,0,0,0,0,0,1,4,Cloudy
31.0,77,8.0,48.0,1014.2,5.5,0,0,1,0,0,0,0,1,0,0,1,4,Cloudy
10.0,93,13.0,57.0,990.12,3.5,0,0,1,0,0,1,0,0,0,1,0,0,Rainy
41.0,64,7.5,23.0,1028.04,9.5,0,1,0,0,0,1,0,0,0,1,0,10,Snowy
31.0,55,4.0,10.0,1027.98,7.5,0,0,0,1,0,1,0,0,0,0,1,8,Sunny
27.0,54,2.0,16.0,1001.79,8.0,0,0,1,0,0,1,0,0,1,0,0,4,Cloudy
2.0,97,11.0,105.0,995.35,1.0,0,0,1,0,0,0,0,1,0,1,0,11,Snowy
31.0,95,16.0,67.0,1004.65,2.0,0,0,1,0,0,0,0,1,1,0,0,3,Rainy
26.0,69,10.5,32.0,1002.45,8.5,0,0,1,0,0,0,0,1,0,0,1,2,Cloudy
29.0,79,19.5,93.0,1000.65,5.0,0,0,0,1,1,0,0,0,1,0,0,3,Rainy
23.0,74,11.5,78.0,1018.92,4.0,0,0,1,0,0,0,1,0,1,0,0,2,Rainy
-2.0,73,11.5,53.0,988.55,2.0,0,0,1,0,0,0,0,1,0,0,1,0,Snowy
37.0,34,2.0,1.0,1013.31,8.0,0,0,0,1,0,0,1,0,0,0,1,5,Sunny
27.0,74,18.5,90.0,999.15,1.5,0,0,0,1,1,0,0,0,1,0,0,3,Rainy
10.0,74,1.5,23.0,1006.47,9.0,0,0,0,1,0,0,0,1,0,1,0,4,Cloudy
39.0,96,16.0,96.0,1015.42,8.5,1,0,0,0,1,0,0,0,1,0,0,11,Sunny
12.0,67,7.5,38.0,1017.41,8.0,0,0,0,1,0,1,0,0,0,0,1,1,Cloudy
19.0,54,2.0,47.0,1006.28,6.0,0,0,1,0,0,0,1,0,1,0,0,1,Cloudy
23.0,63,10.0,90.0,1004.65,2.5,0,0,0,1,1,0,0,0,0,1,0,1,Rainy
40.0,66,3.5,13.0,1018.7,6.5,1,0,0,0,0,0,1,0,0,1,0,11,Sunny
27.0,91,18.0,86.0,996.14,3.5,0,0,0,1,0,0,1,0,1,0,0,0,Rainy
-8.0,94,15.0,59.0,988.28,1.5,0,0,1,0,0,0,0,1,0,0,1,0,Snowy
12.0,55,13.5,11.0,1014.38,7.5,0,0,0,1,0,0,0,1,0,0,1,1,Cloudy
32.0,21,9.0,5.0,1014.7,9.5,0,0,0,1,1,0,0,0,1,0,0,6,Sunny
33.0,85,20.0,79.0,997.21,4.5,0,0,1,0,0,0,1,0,1,0,0,0,Rainy
10.0,78,7.5,94.0,997.8,8.5,0,1,0,0,0,0,1,0,0,1,0,5,Snowy
21.0,94,10.0,109.0,1027.71,9.0,0,0,0,1,0,1,0,0,0,0,1,11,Sunny
12.0,75,17.5,71.0,1002.27,2.0,0,0,1,0,0,0,1,0,0,1,0,1,Rainy
36.0,34,1.0,10.0,1018.65,7.5,1,0,0,0,0,0,1,0,1,0,0,8,Sunny
32.0,79,2.5,45.0,1009.02,5.0,0,0,1,0,0,1,0,0,0,0,1,2,Cloudy
29.0,39,4.5,15.0,1018.76,8.5,1,0,0,0,0,0,0,1,1,0,0,5,Sunny
0.0,61,19.5,64.0,997.6,1.5,0,0,1,0,0,0,0,1,0,0,1,1,Snowy
29.0,63,11.0,54.0,995.02,5.0,0,0,1,0,1,0,0,0,0,1,0,3,Rainy
1.0,95,6.0,77.0,985.54,1.0,0,0,1,0,0,0,0,1,0,0,1,12,Snowy
27.0,59,9.5,41.0,1001.39,8.0,0,0,1,0,0,1,0,0,0,0,1,4,Cloudy
24.0,89,12.5,69.0,995.3,3.5,0,0,0,1,0,0,0,1,0,0,1,3,Rainy
18.0,58,3.5,19.0,1003.56,8.0,0,0,0,1,0,1,0,0,0,0,1,2,Cloudy
32.0,70,17.0,63.0,996.92,4.0,0,0,1,0,0,1,0,0,1,0,0,0,Rainy
27.0,59,4.0,17.0,1004.23,8.0,0,0,0,1,0,0,1,0,0,1,0,3,Cloudy
18.0,71,14.5,19.0,1012.02,5.5,0,0,1,0,0,0,1,0,0,1,0,1,Cloudy
1.0,81,9.5,96.0,986.14,2.5,0,0,1,0,0,0,0,1,0,0,1,1,Snowy
27.0,64,6.5,16.0,1004.15,7.0,0,0,1,0,0,0,1,0,0,0,1,1,Cloudy
22.0,92,9.5,78.0,993.32,3.0,0,0,1,0,0,0,1,0,0,0,1,3,Rainy
32.0,67,12.5,36.0,1004.28,6.0,0,0,0,1,0,1,0,0,0,0,1,3,Cloudy
27.0,63,8.0,73.0,1016.64,1.0,0,0,1,0,0,0,1,0,0,0,1,2,Rainy
31.0,52,7.5,20.0,1005.64,5.5,0,0,0,1,0,0,1,0,1,0,0,3,Cloudy
19.0,86,6.5,62.0,1019.14,3.5,0,0,1,0,0,0,1,0,0,1,0,3,Rainy
16.0,75,14.5,60.0,1015.62,2.5,0,0,1,0,0,1,0,0,0,1,0,0,Rainy
31.0,66,9.5,19.0,1015.78,9.0,1,0,0,0,0,0,0,1,0,0,1,5,Sunny
21.0,40,10.0,15.0,1025.18,5.5,1,0,0,0,0,0,1,0,0,1,0,6,Sunny
42.0,31,8.5,1.0,1028.59,9.0,1,0,0,0,0,1,0,0,0,0,1,9,Sunny
14.0,66,4.0,30.0,1010.15,5.0,0,0,1,0,0,0,0,1,0,0,1,1,Cloudy
24.0,29,5.5,9.0,1025.51,5.5,1,0,0,0,0,1,0,0,0,0,1,8,Sunny
25.0,83,12.0,91.0,995.62,4.0,0,0,0,1,0,0,0,1,1,0,0,2,Rainy
-1.0,66,4.0,85.0,996.41,2.0,0,0,1,0,0,0,0,1,0,0,1,0,Snowy
29.0,103,11.5,86.0,995.57,3.5,0,0,1,0,0,1,0,0,0,1,0,3,Rainy
30.0,41,1.5,9.0,1026.23,8.0,1,0,0,0,1,0,0,0,0,1,0,6,Sunny
13.0,67,1.5,30.0,1002.88,8.5,0,0,0,1,0,0,1,0,1,0,0,4,Cloudy
12.0,63,14.5,46.0,1009.66,5.0,0,0,0,1,0,0,0,1,0,1,0,4,Cloudy
-2.0,73,8.0,75.0,992.77,3.5,0,0,1,0,0,0,0,1,0,1,0,1,Snowy
1.0,96,18.5,85.0,989.08,4.5,0,0,1,0,0,0,0,1,0,1,0,0,Snowy
23.0,68,4.5,18.0,1016.1,7.0,0,0,0,1,0,0,0,1,1,0,0,10,Sunny
41.0,55,3.5,6.0,1029.72,5.5,1,0,0,0,1,0,0,0,1,0,0,10,Sunny
28.0,32,0.5,9.0,1014.71,6.5,0,0,0,1,0,0,0,1,0,1,0,5,Sunny
21.0,59,8.0,19.0,1022.45,9.5,1,0,0,0,1,0,0,0,1,0,0,6,Sunny
-4.0,106,10.5,75.0,999.72,3.0,0,0,1,0,0,0,0,1,0,0,1,12,Snowy
-1.0,84,6.5,92.0,993.65,1.0,0,0,1,0,0,0,0,1,0,1,0,0,Snowy
15.0,74,9.0,14.0,1013.67,6.5,0,0,1,0,1,0,0,0,0,1,0,3,Cloudy
23.0,72,7.0,90.0,991.3,1.0,0,0,1,0,0,0,0,1,1,0,0,1,Rainy
26.0,32,7.5,18.0,1021.68,7.0,1,0,0,0,0,0,0,1,0,0,1,6,Sunny
17.0,66,14.0,36.0,1008.45,6.5,0,0,1,0,0,1,0,0,1,0,0,4,Cloudy
39.0,65,0.5,7.0,1012.53,9.5,0,0,0,1,0,1,0,0,1,0,0,7,Sunny
15.0,44,11.0,48.0,974.99,13.5,0,0,0,1,0,0,0,1,0,1,0,10,Cloudy
15.0,94,14.5,65.0,1015.79,3.5,0,0,1,0,0,1,0,0,0,1,0,3,Rainy
21.0,108,4.0,95.0,1016.17,5.0,1,0,0,0,0,0,1,0,0,0,1,10,Sunny
16.0,68,6.5,63.0,993.1,1.5,0,0,1,0,0,1,0,0,1,0,0,2,Rainy
19.0,28,11.0,92.0,969.51,16.5,0,1,0,0,0,1,0,0,1,0,0,2,Snowy
-10.0,88,9.5,97.0,999.84,2.5,0,0,0,1,0,0,0,1,0,1,0,0,Snowy
33.0,26,0.0,10.0,1011.23,6.5,1,0,0,0,0,0,0,1,1,0,0,6,Sunny
28.0,98,16.5,86.0,1019.5,3.0,0,0,1,0,0,1,0,0,0,0,1,3,Rainy
21.0,76,2.0,35.0,1010.1,8.5,0,0,0,1,0,0,1,0,1,0,0,4,Cloudy
31.0,65,4.5,45.0,1016.06,7.5,0,0,1,0,0,1,0,0,0,0,1,1,Cloudy
-10.0,93,1.5,79.0,981.57,1.5,0,0,1,0,0,0,0,1,0,1,0,0,Snowy
18.0,81,6.5,108.0,1015.84,1.0,1,0,0,0,0,1,0,0,0,1,0,10,Sunny
-9.0,96,9.0,91.0,992.62,3.5,0,0,1,0,0,0,0,1,0,1,0,0,Snowy
22.0,62,4.5,0.0,1021.11,9.5,1,0,0,0,0,1,0,0,0,1,0,11,Sunny
35.0,36,4.5,18.0,1028.41,6.0,1,0,0,0,0,0,1,0,0,1,0,10,Sunny
22.0,24,1.5,7.0,1029.6,6.5,1,0,0,0,0,1,0,0,0,0,1,5,Sunny
29.0,98,8.0,81.0,1005.8,3.0,0,0,1,0,0,0,0,1,0,1,0,1,Rainy
0.0,78,2.0,54.0,992.75,3.5,0,0,0,1,0,0,0,1,0,0,1,0,Snowy
32.0,83,16.0,91.0,1012.99,8.0,1,0,0,0,1,0,0,0,1,0,0,4,Sunny
26.0,97,16.0,96.0,1008.87,3.0,0,0,0,1,1,0,0,0,0,1,0,0,Rainy
15.0,68,9.0,89.0,1006.18,3.5,0,0,1,0,1,0,0,0,1,0,0,3,Rainy
11.0,80,8.0,93.0,1003.54,1.0,0,0,1,0,0,1,0,0,0,0,1,3,Rainy
-2.0,65,15.5,73.0,996.68,1.5,0,0,1,0,0,0,0,1,0,1,0,0,Snowy
31.0,78,9.0,30.0,1004.97,7.0,0,0,0,1,1,0,0,0,0,0,1,4,Cloudy
16.0,54,2.0,16.0,1004.26,7.5,0,0,0,1,0,1,0,0,0,1,0,4,Cloudy
16.0,76,9.0,62.0,1014.72,3.5,0,0,1,0,0,0,1,0,0,0,1,3,Rainy
13.0,84,23.5,90.0,1000.1,5.0,0,0,1,0,0,0,1,0,0,1,0,13,Cloudy
29.0,51,12.5,41.0,1006.49,7.0,0,0,1,0,1,0,0,0,0,1,0,2,Cloudy
20.0,80,14.0,96.0,1016.56,1.5,0,0,0,1,0,0,1,0,1,0,0,3,Rainy
4.0,65,4.0,74.0,995.43,5.0,0,0,0,1,0,0,0,1,0,1,0,0,Snowy
24.0,36,6.0,5.0,1013.47,6.5,0,0,0,1,0,0,0,1,1,0,0,6,Sunny
2.0,61,3.5,88.0,982.39,5.0,0,0,1,0,0,0,0,1,0,0,1,0,Snowy
14.0,72,13.5,40.0,1017.03,8.0,0,0,0,1,1,0,0,0,0,0,1,3,Cloudy
28.0,31,0.0,7.0,1014.08,8.5,1,0,0,0,0,0,1,0,1,0,0,8,Sunny
16.0,53,5.5,95.0,999.71,13.0,0,1,0,0,0,1,0,0,1,0,0,2,Snowy
37.0,71,0.5,85.0,1009.67,1.0,0,0,1,0,0,0,1,0,0,1,0,13,Cloudy
26.0,59,8.0,24.0,1001.63,6.5,0,0,1,0,0,0,0,1,0,1,0,1,Cloudy
-4.0,68,11.0,97.0,995.1,4.5,0,0,1,0,0,0,0,1,0,1,0,1,Snowy
10.0,82,19.5,76.0,991.99,2.0,0,0,0,1,0,0,0,1,1,0,0,1,Rainy
20.0,48,6.0,8.0,1016.99,10.0,0,0,0,1,0,0,0,1,0,0,1,7,Sunny
27.0,57,5.5,9.0,1020.83,5.5,0,0,0,1,0,1,0,0,1,0,0,6,Sunny
14.0,75,14.5,37.0,1013.46,5.5,0,0,1,0,0,1,0,0,1,0,0,3,Cloudy
-4.0,72,15.0,64.0,996.18,4.5,0,0,0,1,0,0,0,1,0,1,0,1,Snowy
23.0,52,12.5,39.0,1006.2,8.5,0,0,1,0,0,0,1,0,1,0,0,1,Cloudy
-7.0,73,3.0,83.0,991.11,1.5,0,0,0,1,0,0,0,1,0,0,1,0,Snowy
13.0,78,8.5,32.0,1018.29,5.5,0,0,0,1,0,0,1,0,1,0,0,3,Cloudy
27.0,30,12.5,26.0,1029.39,19.5,0,1,0,0,0,1,0,0,0,1,0,3,Cloudy
-10.0,93,10.0,55.0,991.07,3.0,0,0,1,0,0,0,0,1,0,1,0,0,Snowy
1.0,96,4.0,54.0,992.56,4.5,0,0,1,0,0,0,0,1,0,0,1,0,Snowy
30.0,107,4.0,80.0,1001.86,6.5,0,0,1,0,0,0,1,0,0,0,1,10,Cloudy
28.0,75,13.5,21.0,1010.05,5.0,0,0,0,1,0,0,0,1,0,0,1,1,Cloudy
24.0,90,1.0,89.0,1015.43,1.0,1,0,0,0,1,0,0,0,1,0,0,14,Sunny
21.0,68,13.0,15.0,1010.94,6.0,0,0,1,0,1,0,0,0,0,0,1,2,Cloudy
13.0,67,13.0,53.0,1002.14,2.0,0,0,1,0,0,0,0,1,0,1,0,1,Rainy
11.0,89,15.0,53.0,1010.86,1.0,0,0,1,0,0,0,1,0,0,0,1,2,Rainy
-10.0,60,14.5,84.0,988.08,3.5,0,0,1,0,0,0,0,1,0,0,1,0,Snowy
3.0,75,14.5,91.0,982.94,3.0,0,0,1,0,0,0,0,1,0,1,0,0,Snowy
37.0,57,9.0,3.0,1020.73,7.5,0,0,0,1,0,0,0,1,1,0,0,11,Sunny
34.0,68,7.0,39.0,1008.96,8.5,0,0,0,1,0,0,1,0,0,0,1,1,Cloudy
23.0,74,14.5,20.0,1001.95,5.5,0,0,0,1,0,0,0,1,0,1,0,2,Cloudy
-6.0,76,19.5,99.0,987.87,3.0,0,0,1,0,0,0,0,1,0,0,1,1,Snowy
21.0,66,6.0,40.0,1004.33,9.0,0,0,1,0,0,1,0,0,0,0,1,2,Cloudy
10.0,92,14.0,105.0,1013.97,3.0,0,0,0,1,0,0,1,0,1,0,0,5,Rainy
7.0,91,22.5,106.0,988.76,3.5,0,0,1,0,0,0,0,1,0,0,1,2,Snowy
-5.0,93,16.0,74.0,981.3,4.5,0,0,1,0,0,0,0,1,0,0,1,1,Snowy
4.0,66,7.0,95.0,993.11,4.5,0,0,0,1,0,0,0,1,0,1,0,0,Snowy
27.0,79,14.5,33.0,1008.34,5.0,0,0,0,1,0,0,0,1,1,0,0,2,Cloudy
31.0,78,7.5,80.0,1009.21,2.5,0,0,1,0,0,0,0,1,0,1,0,1,Rainy
2.0,81,15.0,88.0,991.76,3.5,0,0,1,0,0,0,0,1,0,1,0,0,Snowy
-6.0,84,7.0,90.0,982.84,2.0,0,0,1,0,0,0,0,1,0,0,1,0,Snowy
17.0,65,4.5,21.0,1011.56,6.0,0,0,0,1,1,0,0,0,0,1,0,3,Cloudy
-4.0,91,20.0,92.0,990.35,2.5,0,0,1,0,0,0,0,1,0,1,0,1,Snowy
-10.0,93,6.5,61.0,981.89,4.5,0,0,1,0,0,0,0,1,0,0,1,0,Snowy
-10.0,77,18.0,65.0,984.09,4.5,0,0,1,0,0,0,0,1,0,0,1,1,Snowy
-6.0,87,18.0,90.0,994.71,3.5,0,0,0,1,0,0,0,1,0,1,0,0,Snowy
27.0,25,9.0,4.0,1010.7,7.5,1,0,0,0,0,1,0,0,1,0,0,11,Sunny
40.0,63,4.0,8.0,1021.77,8.0,0,0,0,1,0,0,0,1,0,1,0,6,Sunny
32.0,71,19.5,78.0,1016.92,2.0,0,0,1,0,0,1,0,0,1,0,0,1,Rainy
30.0,79,1.0,47.0,1013.0,9.0,0,0,0,1,0,1,0,0,0,0,1,4,Cloudy
38.0,60,4.0,19.0,1015.89,10.0,1,0,0,0,1,0,0,0,0,0,1,6,Sunny
13.0,68,8.0,36.0,1018.32,6.5,0,0,0,1,0,1,0,0,1,0,0,2,Cloudy
15.0,62,6.5,24.0,1014.04,9.0,0,0,0,1,0,0,0,1,1,0,0,3,Cloudy
25.0,49,7.5,17.0,1027.64,8.5,0,0,0,1,0,0,0,1,0,1,0,10,Sunny
3.0,73,5.5,54.0,987.43,2.0,0,0,1,0,0,0,0,1,0,0,1,0,Snowy
32.0,26,10.0,11.0,1016.82,5.5,0,0,0,1,0,0,1,0,0,1,0,7,Sunny
23.0,26,8.5,9.0,1026.74,7.5,0,0,0,1,1,0,0,0,1,0,0,9,Sunny
-3.0,73,4.0,97.0,981.57,2.5,0,0,1,0,0,0,0,1,0,1,0,1,Snowy
28.0,65,11.5,67.0,1008.39,4.5,0,0,1,0,1,0,0,0,0,1,0,1,Rainy
22.0,28,2.0,8.0,1023.63,6.0,1,0,0,0,0,0,0,1,0,0,1,5,Sunny
33.0,90,18.5,68.0,994.03,4.5,0,0,0,1,0,0,0,1,1,0,0,0,Rainy
11.0,85,16.0,67.0,1009.6,1.0,0,0,1,0,1,0,0,0,0,1,0,3,Rainy
-6.0,67,14.5,95.0,996.05,4.0,0,0,1,0,0,0,0,1,0,1,0,0,Snowy
-6.0,80,7.5,56.0,991.91,4.0,0,0,1,0,0,0,0,1,0,1,0,1,Snowy
33.0,64,7.0,8.0,1016.75,9.5,1,0,0,0,1,0,0,0,1,0,0,10,Sunny
25.0,61,7.0,11.0,1003.57,7.0,0,0,1,0,1,0,0,0,0,0,1,2,Cloudy
28.0,72,4.0,46.0,1017.95,7.0,0,0,0,1,1,0,0,0,0,1,0,4,Cloudy
0.0,95,10.0,66.0,981.55,1.0,0,0,1,0,0,0,0,1,0,1,0,0,Snowy
22.0,82,16.5,89.0,1018.66,5.0,0,0,1,0,0,1,0,0,0,0,1,0,Rainy
2.0,64,2.5,52.0,996.59,1.5,0,0,1,0,0,0,0,1,0,1,0,0,Snowy
12.0,86,12.0,58.0,1011.56,2.0,0,0,1,0,1,0,0,0,1,0,0,1,Rainy
24.0,23,6.5,4.0,1022.62,8.0,1,0,0,0,0,0,1,0,1,0,0,6,Sunny
20.0,56,1.0,14.0,1015.7,7.5,1,0,0,0,1,0,0,0,0,1,0,8,Sunny
-3.0,61,14.5,68.0,993.44,3.0,0,0,0,1,0,0,0,1,0,1,0,0,Snowy
-10.0,87,19.0,71.0,998.9,5.0,0,0,1,0,0,0,0,1,0,1,0,1,Snowy
23.0,77,18.5,87.0,995.31,0.5,0,0,1,0,1,0,0,0,1,0,0,6,Rainy
31.0,58,7.0,14.0,1004.04,6.5,0,0,1,0,0,0,0,1,1,0,0,1,Cloudy
25.0,28,8.5,11.0,1026.31,10.0,0,0,0,1,0,0,1,0,1,0,0,11,Sunny
-1.0,82,9.0,81.0,992.29,3.5,0,0,1,0,0,0,0,1,0,0,1,0,Snowy
21.0,58,9.0,0.0,1019.81,5.5,0,0,0,1,0,1,0,0,1,0,0,6,Sunny
11.0,71,17.0,52.0,997.13,3.0,0,0,1,0,0,0,0,1,0,1,0,0,Rainy
-3.0,72,12.0,61.0,988.7,4.0,0,0,1,0,0,0,0,1,0,0,1,1,Snowy
0.0,80,13.0,84.0,980.45,3.0,0,0,0,1,0,0,0,1,0,1,0,1,Snowy
42.0,61,4.5,4.0,1025.04,6.0,1,0,0,0,0,1,0,0,1,0,0,7,Sunny
22.0,67,1.5,43.0,1002.49,8.0,0,0,0,1,0,0,0,1,0,0,1,2,Cloudy
24.0,73,8.5,34.0,1005.91,5.5,0,0,1,0,1,0,0,0,0,0,1,2,Cloudy
31.0,69,6.0,25.0,998.99,7.0,0,0,0,1,1,0,0,0,0,0,1,7,Sunny
11.0,93,8.0,61.0,1010.05,2.0,0,0,0,1,0,1,0,0,1,0,0,2,Rainy
30.0,45,1.5,2.0,1022.46,8.0,1,0,0,0,0,0,1,0,1,0,0,10,Sunny
31.0,27,10.0,1.0,1027.32,7.5,1,0,0,0,0,1,0,0,0,1,0,5,Sunny
4.0,85,19.0,73.0,990.5,2.5,0,0,1,0,0,0,0,1,0,1,0,1,Snowy
22.0,47,8.5,15.0,1014.59,7.0,1,0,0,0,0,1,0,0,0,0,1,6,Sunny
31.0,90,7.5,99.0,996.82,4.5,0,0,1,0,0,0,1,0,0,0,1,3,Rainy
-6.0,87,16.5,53.0,996.46,3.5,0,0,1,0,0,0,0,1,0,1,0,1,Snowy
33.0,92,6.5,76.0,993.69,2.5,0,0,1,0,0,1,0,0,0,1,0,3,Rainy
21.0,65,3.0,14.0,1001.05,8.0,0,0,0,1,0,0,0,1,0,0,1,4,Cloudy
23.0,40,6.5,7.0,1024.16,5.5,1,0,0,0,0,0,0,1,1,0,0,9,Sunny
13.0,53,6.0,46.0,1011.45,7.5,0,0,1,0,0,0,0,1,0,0,1,3,Cloudy
22.0,65,7.5,18.0,1022.12,8.5,1,0,0,0,1,0,0,0,0,0,1,9,Sunny
20.0,66,8.5,12.0,1013.18,6.0,1,0,0,0,0,0,1,0,0,0,1,10,Sunny
22.0,58,2.5,15.0,1012.13,6.5,1,0,0,0,1,0,0,0,0,0,1,10,Sunny
22.0,85,5.5,63.0,1007.05,4.5,0,0,1,0,0,0,1,0,0,1,0,2,Rainy
1.0,82,12.0,96.0,991.89,5.0,0,0,1,0,0,0,0,1,0,1,0,1,Snowy
-5.0,80,17.0,67.0,983.22,1.0,0,0,1,0,0,0,0,1,0,0,1,1,Snowy
12.0,65,6.5,13.0,1010.57,7.5,0,0,0,1,0,0,0,1,0,0,1,1,Cloudy
25.0,99,15.5,50.0,1000.35,3.5,0,0,0,1,1,0,0,0,1,0,0,0,Rainy
24.0,68,7.0,3.0,1019.57,9.5,1,0,0,0,0,0,0,1,0,0,1,8,Sunny
23.0,60,8.0,7.0,1026.5,7.0,0,0,0,1,0,0,0,1,0,1,0,9,Sunny
27.0,45,3.5,1.0,1011.02,9.5,1,0,0,0,0,0,1,0,0,0,1,6,Sunny
33.0,25,8.0,6.0,1023.77,5.5,0,0,0,1,0,1,0,0,0,1,0,6,Sunny
24.0,63,6.5,68.0,1005.9,4.5,0,0,1,0,0,0,0,1,1,0,0,2,Rainy
20.0,60,16.0,80.0,1012.65,1.0,0,0,1,0,0,0,0,1,0,0,1,1,Rainy
18.0,51,3.0,34.0,1008.18,8.0,0,0,1,0,0,0,1,0,1,0,0,4,Cloudy
1.0,99,18.5,94.0,985.95,2.5,0,0,1,0,0,0,0,1,0,1,0,0,Snowy
-9.0,72,9.5,51.0,999.3,2.0,0,0,1,0,0,0,0,1,0,1,0,1,Snowy
34.0,65,7.0,3.0,1011.23,9.0,0,0,0,1,0,0,1,0,0,0,1,10,Sunny
15.0,67,11.0,65.0,1006.82,2.5,0,0,1,0,0,0,1,0,1,0,0,1,Rainy
-4.0,82,12.5,51.0,997.68,1.5,0,0,1,0,0,0,0,1,0,0,1,1,Snowy
16.0,95,5.5,84.0,1011.25,10.0,0,0,0,1,0,0,1,0,0,0,1,3,Cloudy
32.0,30,8.0,15.0,1010.24,7.0,1,0,0,0,0,1,0,0,0,0,1,5,Sunny
29.0,62,10.0,97.0,1005.08,3.5,0,0,1,0,0,0,0,1,0,0,1,1,Rainy
4.0,68,4.5,62.0,995.07,5.0,0,0,1,0,0,0,0,1,0,0,1,1,Snowy
0.0,92,9.0,76.0,994.23,1.5,0,0,1,0,0,0,0,1,0,1,0,1,Snowy
30.0,84,5.0,93.0,997.73,5.0,0,0,1,0,0,0,1,0,1,0,0,2,Rainy
39.0,61,5.0,14.0,1010.83,10.0,1,0,0,0,1,0,0,0,1,0,0,8,Sunny
29.0,105,5.0,101.0,1011.92,10.5,1,0,0,0,1,0,0,0,1,0,0,0,Sunny
-7.0,82,12.5,82.0,983.78,2.5,0,0,1,0,0,0,0,1,0,1,0,9,Snowy
18.0,56,0.0,18.0,1005.55,8.0,0,0,1,0,0,1,0,0,0,0,1,3,Cloudy
19.0,72,10.0,88.0,1014.43,13.5,1,0,0,0,1,0,0,0,1,0,0,2,Sunny
3.0,89,19.0,67.0,995.64,5.0,0,0,1,0,0,0,0,1,0,1,0,0,Snowy
-1.0,63,7.5,90.0,988.16,1.5,0,0,1,0,0,0,0,1,0,0,1,1,Snowy
15.0,108,24.0,104.0,1002.99,3.0,0,0,0,1,1,0,0,0,0,0,1,12,Cloudy
28.0,76,11.5,78.0,1015.82,3.5,0,0,1,0,0,0,1,0,0,1,0,1,Rainy
38.0,32,1.5,10.0,1010.05,9.0,1,0,0,0,1,0,0,0,0,0,1,6,Sunny
18.0,102,15.0,104.0,1018.3,5.0,1,0,0,0,1,0,0,0,1,0,0,5,Sunny
40.0,34,9.0,0.0,1028.25,7.5,1,0,0,0,0,1,0,0,0,0,1,11,Sunny
35.0,54,5.5,10.0,1023.43,5.0,0,0,0,1,0,0,1,0,0,1,0,6,Sunny
